Strike ID,Country,Date (MM-DD-YYYY),President,Most Specific Location,Most Specific Lat/Long,Latitude,Longitude,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Ratio of Civilians to Total Killed,Other (Non-civilian/children Killed),,,,,,,,,,,,,,,,,,,
AFG529,Afghanistan,09-08-2018,Trump,"Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,7,7,0,0,0,0,0,0,7,0,,,,,,,,,,,,,,,,,,
AFG530,Afghanistan,09-08-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,5,5,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,
AFG531,Afghanistan,09-08-2018,Trump,"Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,2,2,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
Ob121,Pakistan,09-09-2010,Obama,"Miram Shah, North Waziristan, Pakistan","32.956928,70.169394",32.956928,70.169394,3,6,0,0,0,0,3,0,6,,,,,,,,,,,,,,,,,,,
YEM206,Yemen,09-09-2015,Obama,"Mukalla, Hadramout, Yemen","14.540432,49.127197",14.540432,49.127197,3,6,0,4,0,0,2,0.666666667,2,,,,,,,,,,,,,,,,,,,
AFG260,Afghanistan ,09-09-2016,Obama,"Tarin Kot, Tarin Kot, Uruzgan, Afghanistan","32.666404,65.903629",32.666404,65.903629,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
YEM277,Yemen,09-09-2017,Trump,"Bayda, Yemen","13.988914,45.577100",13.988914,45.577100,2,7,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,
AFG394,Afghanistan ,09-09-2017,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,
YEM316,Yemen,09-09-2018,Trump,"Ahwar, Abyan, Yemen","13.521919,46.711592",13.521919,46.711592,4,4,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,
AFG493,Afghanistan ,09-09-2018,Trump,"Nad Ali, Helmand, Afghanistan","31.664217,64.266149",31.664217,64.266149,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
YEM316,Yemen,09-09-2018,Trump,"Ahwar, Abyan, Yemen","13.521919,46.711592",13.521919,46.711592,4,4,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,
AFG532,Afghanistan,09-09-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,5,5,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,
AFG533,Afghanistan,09-09-2018,Trump,"Baghlan, Afghanistan","35.804294,69.287753",35.804294,69.287753,3,3,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,
AFG534,Afghanistan,09-09-2018,Trump,"Kapisa, Afghanistan","34.981057,69.621456",34.981057,69.621456,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG535,Afghanistan,09-09-2018,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG536,Afghanistan,09-09-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,8,8,0,0,0,0,0,0,8,0,,,,,,,,,,,,,,,,,,
AFG537,Afghanistan,09-09-2018,Trump,"Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG538,Afghanistan,09-09-2018,Trump,"Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,6,6,0,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,
YEM104,Yemen,09-10-2012,Obama,"Al Ain, Yemen","16.0000181,47.7079339",16.0000181,47.7079339,6,15,0,0,0,0,3,0,15,,,,,,,,,,,,,,,,,,,
AFG094,Afghanistan ,09-10-2015,Obama,"Gomal, Paktika, Afghanistan","32.434829,69.001648",32.434829,69.001648,5,15,0,0,0,0,0,0,15,,,,,,,,,,,,,,,,,,,
AFG261,Afghanistan ,09-10-2016,Obama,"Qarya e Surkh, Khak e Safid, Farah, Afghanistan","32.677851,61.981391",32.677851,61.981391,4,4,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,
AFG494,Afghanistan ,09-10-2018,Trump,"Nawah, Ghazni, Afghanistan","32.402668,67.856978",32.402668,67.856978,30,30,0,0,0,0,0,0,30,,,,,,,,,,,,,,,,,,,
AFG539,Afghanistan,09-10-2018,Trump,"Nawah, Ghazni, Afghanistan","32.402668,67.856978",32.402668,67.856978,2,2,30,30,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
AFG540,Afghanistan,09-10-2018,Trump,"Baghlan, Afghanistan","35.804294,69.287753",35.804294,69.287753,6,6,0,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,
AFG541,Afghanistan,09-10-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,6,6,0,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,
AFG542,Afghanistan,09-10-2018,Trump,"Khost, Afghanistan","33.333847,69.937167",33.333847,69.937167,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG543,Afghanistan,09-10-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,4,4,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,
AFG544,Afghanistan,09-10-2018,Trump,"Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,14,14,0,0,0,0,0,0,14,0,,,,,,,,,,,,,,,,,,
AFG545,Afghanistan,09-10-2018,Trump,"Sar e Pul, Afghanistan","35.670747,66.046353",35.670747,66.046353,3,3,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,
Ob239,Pakistan,09-11-2011,Obama,"Hisokhel, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,1,5,0,0,0,0,1,0,5,,,,,,,,,,,,,,,,,,,
YEM168,Yemen,09-11-2014,Obama,"Shabwa, Yemen","14.754630,46.516261",14.754630,46.516261,4,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
YEM207,Yemen,09-11-2015,Obama,"Jawf-Mareb border, Yemen","16.790181,45.299386",16.790181,45.299386,4,4,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,
SOM105,Somalia,09-11-2018,Trump,Mubaraak,"2.046934,45.318162",2.046934,45.318162,2,2,0,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,
AFG546,Afghanistan,09-11-2018,Trump,"Baghlan, Afghanistan","35.804294,69.287753",35.804294,69.287753,2,2,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
AFG547,Afghanistan,09-11-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,2,2,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
AFG548,Afghanistan,09-11-2018,Trump,"Laghman, Afghanistan","34.689768,70.145580",34.689768,70.145580,2,2,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
AFG549,Afghanistan,09-11-2018,Trump,"Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG550,Afghanistan,09-11-2018,Trump,"Kandahar, Afghanistan","31.628871,65.737174",31.628871,65.737174,4,4,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,
AFG551,Afghanistan,09-11-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,3,3,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,
AFG552,Afghanistan,09-11-2018,Trump,"Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,5,5,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,
AFG553,Afghanistan,09-11-2018,Trump,"Uruzgan, Afghanistan","32.927128,66.141526",32.927128,66.141526,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
B27,Pakistan,09-12-2008,Bush,"Tol Khel, North Waziristan, Pakistan","33.044885,70.080086",33.044885,70.080086,12,15,3,5,2,2,14,0.333333333,8,,,,,,,,,,,,,,,,,,,
Ob122,Pakistan,09-12-2010,Obama,"Newey Adda, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,5,7,0,0,0,0,2,0,7,,,,,,,,,,,,,,,,,,,
YEM208,Yemen,09-12-2015,Obama,"Mukalla, Hadramout, Yemen","14.540432,49.127197",14.540432,49.127197,4,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
AFG554,Afghanistan,09-12-2018,Trump,"Baghlan, Afghanistan","35.804294,69.287753",35.804294,69.287753,2,2,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
AFG555,Afghanistan,09-12-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,2,2,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
AFG556,Afghanistan,09-12-2018,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG557,Afghanistan,09-12-2018,Trump,"Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,7,7,0,0,0,0,0,0,7,0,,,,,,,,,,,,,,,,,,
AFG558,Afghanistan,09-12-2018,Trump,"Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG559,Afghanistan,09-12-2018,Trump,"Uruzgan, Afghanistan","32.927128,66.141526",32.927128,66.141526,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG095,Afghanistan ,09-13-2015,Obama,"Marsangi, Lal Pura, Nangarhar, Afghanistan","34.354216,70.954680",34.354216,70.954680,4,5,0,0,0,0,2,0,5,,,,,,,,,,,,,,,,,,,
YEM243,Yemen,09-13-2016,Obama,"Radaa area, Bayda, Yemen","14.411870,44.836513",14.411870,44.836513,5,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
SOM063,Somalia,09-13-2017,Trump,"Southern Somalia, Somalia","5.152149,46.199615",5.152149,46.199615,6,6,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,
AFG560,Afghanistan,09-13-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,2,2,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
AFG561,Afghanistan,09-13-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
Ob35,Pakistan,09-14-2009,Obama,"Toorikhel, North Waziristan, Pakistan","32.846798,70.331605",32.846798,70.331605,5,5,0,0,0,0,2,0,5,,,,,,,,,,,,,,,,,,,
SOM008,Somalia,09-14-2009,Obama,"Barawe, Somalia","1.116195,44.031816",1.116195,44.031816,2,6,0,0,0,0,2,0,6,,,,,,,,,,,,,,,,,,,
Ob123,Pakistan,09-14-2010,Obama,"Bushnarai, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,11,12,0,0,0,0,4,0,12,,,,,,,,,,,,,,,,,,,
Ob124,Pakistan,09-14-2010,Obama,"Qutab Khel, North Waziristan, Pakistan","32.968480,70.059245",32.968480,70.059245,1,4,0,0,0,0,4,0,4,,,,,,,,,,,,,,,,,,,
AFG562,Afghanistan,09-14-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
Ob126,Pakistan,09-15-2010,Obama,"Pai Khel, North Waziristan, Pakistan","32.971734,69.839638",32.971734,69.839638,4,7,0,0,0,0,3,0,7,,,,,,,,,,,,,,,,,,,
Ob125,Pakistan,09-15-2010,Obama,"Darga Mandi, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,11,15,5,5,0,0,1,0.333333333,10,,,,,,,,,,,,,,,,,,,
T005,Pakistan,09-15-2017,Trump,"Ghuz Ghari village, Kurram Agency, Pakistan","33.695975,70.336069",33.695975,70.336069,3,3,0,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,
AFG565,Afghanistan,09-15-2018,Trump,"Farah, Afghanistan","32.446463,62.145413",32.446463,62.145413,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG566,Afghanistan,09-15-2018,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG567,Afghanistan,09-15-2018,Trump,"Laghman, Afghanistan","34.689768,70.145580",34.689768,70.145580,5,5,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,
AFG568,Afghanistan,09-15-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG569,Afghanistan,09-15-2018,Trump,"Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG570,Afghanistan,09-15-2018,Trump,"Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,3,3,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,
AFG571,Afghanistan,09-15-2018,Trump,"Zabul, Afghanistan","32.191878,67.189448",32.191878,67.189448,2,2,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
YEM278,Yemen,09-16-2017,Trump,Unknown,Unknown,#VALUE!,#VALUE!,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
AFG495,Afghanistan ,09-16-2018,Trump,"Gondel, Watapur, Kunar, Afghanistan","34.910930,71.127398",34.910930,71.127398,3,3,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,
AFG572,Afghanistan,09-16-2018,Trump,"Ghazni, Afghanistan","33.545058,68.417397",33.545058,68.417397,2,2,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
AFG573,Afghanistan,09-16-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG574,Afghanistan,09-16-2018,Trump,"Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,3,3,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,
AFG575,Afghanistan,09-16-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,2,2,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
AFG576,Afghanistan,09-16-2018,Trump,"Paktika, Afghanistan","32.264538,68.524714",32.264538,68.524714,3,3,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,
AFG577,Afghanistan,09-16-2018,Trump,"Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,3,3,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,
B28,Pakistan,09-17-2008,Bush,"Baghar Cheena, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.859740,4,7,0,0,0,0,3,0,7,,,,,,,,,,,,,,,,,,,
AFG096,Afghanistan ,09-17-2015,Obama,"Melawe, Nazyan, Nangarhar, Afghanistan","34.118171,70.752529",34.118171,70.752529,5,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
AFG262,Afghanistan ,09-17-2016,Obama,"Uruzgan, Afghanistan","32.927128,66.141526",32.927128,66.141526,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,
AFG578,Afghanistan,09-17-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,4,4,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,
AFG579,Afghanistan,09-17-2018,Trump,"Khost, Afghanistan","33.333847,69.937167",33.333847,69.937167,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG580,Afghanistan,09-17-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG581,Afghanistan,09-17-2018,Trump,"Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG263,Afghanistan ,09-18-2016,Obama,"Saki, Tarin Kot, Uruzgan, Afghanistan","32.666404,65.903629",32.666404,65.903629,7,8,0,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,
AFG395,Afghanistan ,09-18-2017,Trump,"Bala Balook, Farah, Afghanistan","32.689844,62.732388",32.689844,62.732388,0,15,0,0,0,0,0,0,15,,,,,,,,,,,,,,,,,,,
YEM317,Yemen,09-18-2018,Trump,"Bayda, Yemen","13.988914,45.577100",13.988914,45.577100,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
AFG582,Afghanistan,09-18-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG583,Afghanistan,09-18-2018,Trump,"Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,3,3,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,
AFG584,Afghanistan,09-18-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG585,Afghanistan,09-18-2018,Trump,"Uruzgan, Afghanistan","32.927128,66.141526",32.927128,66.141526,3,3,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,
AFG586,Afghanistan,09-18-2018,Trump,"Zabul, Afghanistan","32.191878,67.189448",32.191878,67.189448,5,5,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,
Ob127,Pakistan,09-19-2010,Obama,"Deegan, North Waziristan, Pakistan","32.943065,69.955033",32.943065,69.955033,3,9,5,5,0,0,0,0.555555556,4,,,,,,,,,,,,,,,,,,,
AFG496,Afghanistan ,09-19-2018,Trump,"Gurgorai, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,4,4,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,
AFG587,Afghanistan,09-19-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,3,3,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,
AFG588,Afghanistan,09-19-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG589,Afghanistan,09-19-2018,Trump,"Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG590,Afghanistan,09-19-2018,Trump,"Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,2,2,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
AFG591,Afghanistan,09-19-2018,Trump,"Uruzgan, Afghanistan","32.927128,66.141526",32.927128,66.141526,3,3,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,
AFG592,Afghanistan,09-19-2018,Trump,"Zabul, Afghanistan","32.191878,67.189448",32.191878,67.189448,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
Ob128,Pakistan,09-20-2010,Obama,"Darazinda, North Waziristan, Pakistan","31.703051,70.136649",31.703051,70.136649,3,6,0,3,0,0,0,0.5,3,,,,,,,,,,,,,,,,,,,
YEM105,Yemen,09-20-2012,Obama,"Mahfed, Abyan, Yemen","14.061619,46.914966",14.061619,46.914966,2,4,0,0,0,0,3,0,4,,,,,,,,,,,,,,,,,,,
YEM244,Yemen,09-20-2016,Obama,"Wadi Abida, Marib, Yemen","15.470031,45.322857",15.470031,45.322857,2,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
AFG396,Afghanistan ,09-20-2017,Trump,"Batash Dari, Nari, Kunar, Afghanistan","35.212180,71.524915",35.212180,71.524915,11,11,0,0,0,0,0,0,11,,,,,,,,,,,,,,,,,,,
AFG593,Afghanistan,09-20-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG594,Afghanistan,09-20-2018,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,3,3,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,
AFG595,Afghanistan,09-20-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,10,10,0,0,0,0,0,0,10,0,,,,,,,,,,,,,,,,,,
AFG596,Afghanistan,09-20-2018,Trump,"Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,2,2,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
Ob129,Pakistan,09-21-2010,Obama,"Khand Morsak, South Waziristan, Pakistan","32.320237,69.859740",32.320237,69.859740,7,8,0,0,0,0,4,0,8,,,,,,,,,,,,,,,,,,,
Ob130,Pakistan,09-21-2010,Obama,"Azam Warsak, South Waziristan, Pakistan","32.290733,69.428547",32.290733,69.428547,0,16,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,
YEM028,Yemen,09-21-2011,Obama,"Mahfed, Abyan, Yemen","14.061619,46.914966",14.061619,46.914966,4,4,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,
YEM029,Yemen,09-21-2011,Obama,"Shaqra, Abyan, Yemen","13.357462,45.698821",13.357462,45.698821,6,7,0,0,0,0,3,0,7,,,,,,,,,,,,,,,,,,,
Ob294,Pakistan,09-21-2012,Obama,"Mohammed Khel/Datta Khel, North Waziristan, Pakistan","32.957056,69.885054",32.957056,69.885054,3,4,0,0,0,0,2,0,4,,,,,,,,,,,,,,,,,,,
YEM209,Yemen,09-21-2015,Obama,"Marib city, Marib, Yemen","15.470031,45.322857",15.470031,45.322857,2,2,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,
AFG397,Afghanistan ,09-21-2017,Trump,"Sawki, Ghazi Abad, Kunar, Afghanistan","34.6999992,70.7412452",34.6999992,70.7412452,7,7,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,
SOM106,Somalia,09-21-2018,Trump,Kismayo,"-0.356045,42.546057",-0.356045,42.546057,18,18,0,0,0,0,0,0,18,,,,,,,,,,,,,,,,,,,
AFG597,Afghanistan,09-21-2018,Trump,"Balkh, Afghanistan","36.755060,66.897537",36.755060,66.897537,2,2,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
AFG598,Afghanistan,09-21-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,2,2,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
AFG599,Afghanistan,09-21-2018,Trump,"Kapisa, Afghanistan","34.981057,69.621456",34.981057,69.621456,4,4,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,
AFG600,Afghanistan,09-21-2018,Trump,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,5,5,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,
AFG601,Afghanistan,09-21-2018,Trump,"Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,3,3,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,
AFG602,Afghanistan,09-21-2018,Trump,"Zabul, Afghanistan","32.191878,67.189448",32.191878,67.189448,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
Ob325,Pakistan,09-22-2013,Obama,"ShawalPalgai area, Thesil Makin, North/South Waziristan, Pakistan","32.626574,69.841871",32.626574,69.841871,6,7,0,0,0,0,2,0,7,,,,,,,,,,,,,,,,,,,
YEM245,Yemen,09-22-2016,Obama,"Sawmaa district, Bayda, Yemen","13.988914,45.577100",13.988914,45.577100,2,3,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,
AFG264,Afghanistan ,09-22-2016,Obama,"Dastandar, Kot, Nangarhar, Afghanistan","34.263148,70.788209",34.263148,70.788209,7,7,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,
AFG265,Afghanistan ,09-22-2016,Obama,"Spinajai, Nazyan, Nangarhar, Afghanistan","34.118171,70.752529",34.118171,70.752529,5,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
AFG266,Afghanistan ,09-22-2016,Obama,"Tawar Tangi, Hesarak, Nangarhar, Afghanistan","34.283562,69.883565",34.283562,69.883565,18,18,0,0,0,0,6,0,18,,,,,,,,,,,,,,,,,,,
AFG497,Afghanistan ,09-22-2018,Trump,"Budrab, Tagab, Kapisa, Afghanistan","34.760185,69.812089",34.760185,69.812089,0,9,0,9,0,4,0,1,0,,,,,,,,,,,,,,,,,,,
AFG603,Afghanistan,09-22-2018,Trump,"Tagab, Kapisa, Afghanistan","34.760185,69.812089",34.760185,69.812089,1,1,0,0,0,9,0,4,0,12,,,,,,,,,,,,,,,,,,
AFG604,Afghanistan,09-22-2018,Trump,"Kapisa, Afghanistan","34.981057,69.621456",34.981057,69.621456,4,4,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,
AFG605,Afghanistan,09-22-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG606,Afghanistan,09-22-2018,Trump,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,5,5,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,
AFG607,Afghanistan,09-22-2018,Trump,"Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
Ob240,Pakistan,09-23-2011,Obama,"Khushali, North Waziristan, Pakistan","32.938775,70.248273",32.938775,70.248273,3,8,0,0,0,0,3,0,8,,,,,,,,,,,,,,,,,,,
YEM246,Yemen,09-23-2016,Obama,"Mareb, Yemen","15.470031,45.322857",15.470031,45.322857,3,5,0,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,
AFG498,Afghanistan ,09-23-2018,Trump,"Khaskaba, Khak i Safaid, Farah, Afghanistan","32.677851,61.981391",32.677851,61.981391,5,23,0,8,0,0,0,0.347826087,15,,,,,,,,,,,,,,,,,,,
AFG608,Afghanistan,09-23-2018,Trump,"Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,19,19,0,0,0,12,0,10,7,0,,,,,,,,,,,,,,,,,,
AFG609,Afghanistan,09-23-2018,Trump,"Farah, Afghanistan","32.446463,62.145413",32.446463,62.145413,4,4,5,23,0,8,0,0,0,0,,,,,,,,,,,,,,,,,,
AFG610,Afghanistan,09-23-2018,Trump,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,2,2,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,
AFG611,Afghanistan,09-23-2018,Trump,"Kandahar, Afghanistan","31.628871,65.737174",31.628871,65.737174,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
AFG612,Afghanistan,09-23-2018,Trump,"Kapisa, Afghanistan","34.981057,69.621456",34.981057,69.621456,1,1,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
