Strike ID,Country,Date (MM-DD-YYYY),President,Village/local area,District,Province,"Village/Local Area, District, Province, Country",Lat/Long of Location ,"Modified Location 
when Applicable","Lat/Long of Modified Location 
when Applicable ",Most Specific Location,Most Specific Lat/Long,,,Type of attack,Reportedly drone?,US confirmed?,US only source?,"Counter-
terrorism, force protection or strategic effects?",Reported target group?,Time,Reported target type,Minimum strikes,Maximum strikes,Minimum total people killed,Maximum total people killed,Minimum civilians reported killed,Maximum civilians reported killed,Minimum children reported killed,Maximum children reported killed,Minimum reported injured,Maximum reported injured,Strike link,Timeline URL,Index
AFG367,Afghanistan ,07-11-2017,Trump,Unknown,Unknown,Kunar,"Unknown, Unknown, Kunar, Afghanistan","34.846589,71.097316",,,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,US strike,1,1,0,CT,ISIS,-,ISIS HQ in Kunar,1,1,5,11,0,0,0,0,0,0,,,366
AFG368,Afghanistan ,07-14-2017,Trump,Mashwani,Bati Kot,Nangarhar,"Mashwani, Bati Kot, Nangarhar, Afghanistan","34.263148,70.788209",,,"Mashwani, Bati Kot, Nangarhar, Afghanistan","34.263148,70.788209",34.263148,70.788209,US strike,1,0,0,-,Taliban,Night,Car,1,1,8,8,0,0,0,0,0,0,,,368
AFG369,Afghanistan ,07-15-2017,Trump,Nawa,Nawa district,Helmand,"Nawa, Nawa district, Helmand, Afghanistan","31.477710,64.289821",,,"Nawa, Nawa district, Helmand, Afghanistan","31.477710,64.289821",31.477710,64.289821,US strike,0,1,1,-,Taliban,-,-,2,2,0,38,0,0,0,0,0,0,,,369
AFG370,Afghanistan ,07-20-2017,Trump,Unknown,Watapur,Helmand,"Unknown, Watapur, Helmand, Afghanistan","34.910930,71.127398",,,"Watapur, Helmand, Afghanistan","34.910930,71.127398",34.910930,71.127398,US strike,1,0,0,-,Taliban,Overnight,-,1,1,4,4,0,0,0,0,0,0,,,370
AFG371,Afghanistan ,07-20-2017,Trump,Unknown,Gereshk,Helmand,"Unknown, Gereshk, Helmand, Afghanistan","31.829949,64.568108",,,"Gereshk, Helmand, Afghanistan","31.829949,64.568108",31.829949,64.568108,US strike,0,1,1,-,-,-,-,10,10,0,0,0,0,0,0,0,0,,,373
AFG372,Afghanistan ,07-21-2017,Trump,Unknown,Gereshk,Helmand,"Unknown, Gereshk, Helmand, Afghanistan","31.829949,64.568108",,,"Gereshk, Helmand, Afghanistan","31.829949,64.568108",31.829949,64.568108,US strike,0,1,1,-,Friendly fire,Afternoon,Compound,1,1,9,16,0,0,0,0,2,2,,,371
AFG373,Afghanistan ,07-21-2017,Trump,Unknown,Unknown,Helmand,"Unknown, Unknown, Helmand, Afghanistan","31.363647,63.958611",,,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,US strike,0,1,1,-,-,-,-,42,42,0,0,0,0,0,0,0,0,,,374
AFG374,Afghanistan ,07-23-2017,Trump,Meyaje Baba,Haska Mena,Nangarhar,"Meyaje Baba, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",,,"Meyaje Baba, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,US strike,1,0,0,-,ISIS,15:00,ISIS fighters,1,1,0,33,0,8,0,2,0,25,,,372
AFG375,Afghanistan ,07-31-2017,Trump,Talona,Watupur,Kunar,"Talona, Watupur, Kunar, Afghanistan","34.846589,71.097316",,,"Talona, Watupur, Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,US strike,1,0,0,-,ISIS,11:00,ISIS hideout,1,1,7,7,0,0,0,0,0,0,,,375
AFG376,Afghanistan ,07-31-2017,Trump,Unknown,Unknown,Unknown,"Unknown, Unknown, Unknown, Afghanistan",Unknown,Unknown,,Unknown,Unknown,#VALUE!,#VALUE!,US strike,0,1,1,"210 SE, 118 FP, 30 CT",-,-,-,263,261,0,0,0,0,0,0,0,0,,,376
AFG377,Afghanistan ,08-04-2017,Trump,Piri,Musa Khil,Khost,"Piri, Musa Khil, Khost, Afghanistan","33.539910,69.788262",,,"Piri, Musa Khil, Khost, Afghanistan","33.539910,69.788262",33.539910,69.788262,US strike,0,0,0,-,Taliban,Late evening,Taliban hiedout,1,1,50,50,0,0,0,0,3,3,,,378
AFG378,Afghanistan ,08-05-2017,Trump,Aigal area,Chapa Dara,Kunar,"Aigal area, Chapa Dara, Kunar, Afghanistan","34.920175,70.764423",,,"Aigal area, Chapa Dara, Kunar, Afghanistan","34.920175,70.764423",34.920175,70.764423,US strike,1,0,0,-,ISIS,Night,ISIS hideout,1,1,3,3,0,0,0,0,0,0,,,377
AFG379,Afghanistan ,08-07-2017,Trump,Unknown,Gilan,Ghazni,"Unknown, Gilan, Ghazni, Afghanistan","34.283333,69.566667",,,"Gilan, Ghazni, Afghanistan","34.283333,69.566667",34.283333,69.566667,US strike,1,0,0,-,Taliban,Night,Vehicle,1,1,2,7,0,0,0,0,0,4,,,379
AFG380,Afghanistan ,08-09-2017,Trump,Masoom area,Alishang district,Laghman,"Masoom area, Alishang district, Laghman, Afghanistan","34.783249,70.107996",,,"Masoom area, Alishang district, Laghman, Afghanistan","34.783249,70.107996",34.783249,70.107996,US strike,1,0,0,-,Taliban,21:00,-,1,1,8,8,0,0,0,0,0,0,,,380
AFG381,Afghanistan ,08-10-2017,Trump,Unknown,Haska Mena,Nangarhar,"Unknown, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",,,"Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,US strike,0,1,0,-,-,Evening,Vehicle,1,2,0,21,0,16,0,2,0,3,,,381
AFG382,Afghanistan ,08-10-2017,Trump,Unknown,Darah Ye Pech,Kunar,"Unknown, Darah Ye Pech, Kunar, Afghanistan","34.872898,71.155620",,,"Darah Ye Pech, Kunar, Afghanistan","34.872898,71.155620",34.872898,71.155620,US strike,0,1,1,-,IS-K,-,-,1,1,4,4,0,0,0,0,0,0,,,382
AFG383,Afghanistan ,08-11-2017,Trump,Unknown,Unknown,Maidan Wardak,"Unknown, Unknown, Maidan Wardak, Afghanistan","34.351349,68.238533",,,"Maidan Wardak, Afghanistan","34.351349,68.238533",34.351349,68.238533,US strike,1,0,0,-,-,-,Vehicle and motorcycle/s,1,1,9,9,0,0,0,0,0,0,,,383
AFG384,Afghanistan ,08-12-2017,Trump,Shorshorak,Nawa,Helmand,"Shorshorak, Nawa, Helmand, Afghanistan","32.402668,67.856978",,,"Shorshorak, Nawa, Helmand, Afghanistan","32.402668,67.856978",32.402668,67.856978,US strike,0,0,0,-,-,Night,Car with weapons and explosives,1,1,5,5,0,0,0,0,0,0,,,384
AFG385,Afghanistan ,08-16-2017,Trump,Makrana,Achin,Nangarhar,"Makrana, Achin, Nangarhar, Afghanistan","34.0818099,70.6651371","Achin, Nangarhar, Afghanistan","34.0818099,70.6651371","Achin, Nangarhar, Afghanistan","34.0818099,70.6651371",34.0818099,70.6651371,US strike,1,0,0,-,IS-K,Late,Hideouts,1,3,45,54,0,0,0,0,0,0,,,385
AFG386,Afghanistan ,08-21-2017,Trump,Marghi,Achin,Nangarhar,"Marghi, Achin, Nangarhar, Afghanistan","34.08218,70.667034",,,"Marghi, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,1,0,0,-,IS-K,Late,-,1,1,6,6,0,0,0,0,0,0,,,387
AFG387,Afghanistan ,08-24-2017,Trump,Unknown,Shah Walikot,Kandahar,"Unknown, Shah Walikot, Kandahar, Afghanistan","32.074077,66.141526",,,"Shah Walikot, Kandahar, Afghanistan","32.074077,66.141526",32.074077,66.141526,US strike,0,0,0,-,-,Night,-,1,1,42,42,0,0,0,0,17,17,,,386
AFG388,Afghanistan ,08-28-2017,Trump,"Mamand Dara, Marghay and Owsatkhan",Achin,Nangarhar,"Mamand Dara, Marghay and Owsatkhan, Achin, Nangarhar, Afghanistan","34.215777,71.026004",,,"Mamand Dara, Marghay and Owsatkhan, Achin, Nangarhar, Afghanistan","34.215777,71.026004",34.215777,71.026004,US strike,1,0,0,-,IS-K,Late,Hideouts,3,3,14,14,0,0,0,0,0,0,,,388
AFG389,Afghanistan ,08-30-2017,Trump,Unknown,Pul e 'Alam,Logar,"Unknown, Pul e 'Alam, Logar, Afghanistan","33.999937,69.019531",,,"Pul e 'Alam, Logar, Afghanistan","33.999937,69.019531",33.999937,69.019531,US strike,0,1,1,-,-,Morning,-,1,1,13,13,13,13,10,10,12,12,,,389
AFG390,Afghanistan ,08-31-2017,Trump,Unknown,Unknown,Unknown,"Unknown, Unknown, Unknown, Afghanistan",Unknown,Unknown,,Unknown,Unknown,#VALUE!,#VALUE!,US strike,0,1,1,"17 CT, 60 FP and 310 SE",-,-,-,372,369,0,0,0,0,0,0,0,0,,,390
AFG391,Afghanistan ,09-04-2017,Trump,Jarji village,Qarabagh,Kabul,"Jarji village, Qarabagh, Kabul, Afghanistan","34.846275,69.216232",,,"Jarji village, Qarabagh, Kabul, Afghanistan","34.846275,69.216232",34.846275,69.216232,"US strike, possibly helicopter strike",0,1,1,-,-,-,-,1,1,0,2,0,2,0,0,0,3,,,394
AFG392,Afghanistan ,09-04-2017,Trump,Chapa Dara,Manogi,Kunar,"Chapa Dara, Manogi, Kunar, Afghanistan","34.920175,70.764423",,,"Chapa Dara, Manogi, Kunar, Afghanistan","34.920175,70.764423",34.920175,70.764423,US strike,1,0,0,-,IS-K,Night,Hideouts,1,1,12,12,0,0,0,0,0,0,,,392
AFG393,Afghanistan ,09-05-2017,Trump,Zenikhel,Nadir Shahwali Kot,Khost,"Zenikhel, Nadir Shahwali Kot, Khost, Afghanistan","32.074077,66.141526",,,"Zenikhel, Nadir Shahwali Kot, Khost, Afghanistan","32.074077,66.141526",32.074077,66.141526,US strike,1,0,0,-,Taliban,Evening,-,1,1,6,6,0,0,0,0,1,1,,,391
AFG394,Afghanistan ,09-09-2017,Trump,Unknown,Unknown,Kunar,"Unknown, Unknown, Kunar, Afghanistan","34.846589,71.097316",,,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,US strike,0,0,0,-,-,-,-,1,1,1,1,0,0,0,0,0,0,,,393
AFG395,Afghanistan ,09-18-2017,Trump,Unknown,Bala Balook,Farah,"Unknown, Bala Balook, Farah, Afghanistan","32.689844,62.732388",,,"Bala Balook, Farah, Afghanistan","32.689844,62.732388",32.689844,62.732388,US strike,0,0,0,-,Taliban,Afternoon,-,2,2,0,15,0,0,0,0,0,3,,,396
AFG396,Afghanistan ,09-20-2017,Trump,Batash Dari,Nari,Kunar,"Batash Dari, Nari, Kunar, Afghanistan","35.212180,71.524915",,,"Batash Dari, Nari, Kunar, Afghanistan","35.212180,71.524915",35.212180,71.524915,US strike,1,0,0,-,IS-K,-,Hideouts,1,1,11,11,0,0,0,0,0,0,,,394
AFG397,Afghanistan ,09-21-2017,Trump,Sawki,Ghazi Abad,Kunar,"Sawki, Ghazi Abad, Kunar, Afghanistan","34.6999992,70.7412452",,,"Sawki, Ghazi Abad, Kunar, Afghanistan","34.6999992,70.7412452",34.6999992,70.7412452,US strike,1,0,0,-,IS-K,-,-,1,1,7,7,0,0,0,0,0,0,,,395
AFG398,Afghanistan ,09-24-2017,Trump,Unknown,Haska Mena,Nangarhar,"Unknown, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",,,"Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,US strike,1,0,0,-,IS-K,-,Vehicle,1,1,5,5,0,0,0,0,0,0,,,396
AFG399,Afghanistan ,09-27-2017,Trump,Vicinity of Hamid Karzai airport,Kabul,Kabul,"Vicinity of Hamid Karzai airport, Kabul, Kabul, Afghanistan","34.564934,69.212677",,,"Hamid Karzai airport, Kabul, Kabul, Afghanistan","34.564934,69.212677",34.564934,69.212677,US strike,0,1,1,-,-,-,-,1,1,0,4,0,0,0,0,5,11,,,396
AFG400,Afghanistan ,09-27-2017,Trump,Unknown,Haska Mena,Nangarhar,"Unknown, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",,,"Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,US strike,1,0,0,-,IS-K,Evening,Group of suspected IS-K,1,1,5,5,0,0,0,0,0,0,,,397
AFG401,Afghanistan ,09-29-2017,Trump,Unknown,Nazian,Nangarhar,"Unknown, Nazian, Nangarhar, Afghanistan","34.118171,70.752529",,,"Nazian, Nangarhar, Afghanistan","34.118171,70.752529",34.118171,70.752529,US strike,1,0,0,-,IS-K,Night,-,1,1,15,15,0,0,0,0,0,0,,,398
AFG402,Afghanistan ,09-30-2017,Trump,Unknown,Unknown,Unknown,"Unknown, Unknown, Unknown, Afghanistan",Unknown,Unknown,,Unknown,Unknown,#VALUE!,#VALUE!,US strike,0,1,1,-,-,-,-,200,200,0,0,0,0,0,0,0,0,,,404
AFG403,Afghanistan ,10-10-2017,Trump,Ghol Pala,Raghistan,Badakhshan,"Ghol Pala, Raghistan, Badakhshan, Afghanistan","37.7203194,70.0674579",,,"Ghol Pala, Raghistan, Badakhshan, Afghanistan","37.7203194,70.0674579",37.7203194,70.0674579,US strike,1,0,0,-,-,Night,Hideouts,1,1,0,8,0,0,0,0,0,15,,,399
AFG404,Afghanistan ,10-10-2017,Trump,Unknown,Bati Kot,Nangarhar,"Unknown, Bati Kot, Nangarhar, Afghanistan","34.263148,70.788209",,,"Bati Kot, Nangarhar, Afghanistan","34.263148,70.788209",34.263148,70.788209,US strike,1,0,0,-,Taliban,Night,-,1,1,2,2,0,0,0,0,0,0,,,400
AFG405,Afghanistan ,10-11-2017,Trump,Unknown,Haska Mena,Nangarhar,"Unknown, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",,,"Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,US strike,1,0,0,-,IS-K,-,Hideout,1,1,4,4,0,0,0,0,0,0,,,401
AFG406,Afghanistan ,10-11-2017,Trump,Bokra area,Syed Karim,Paktia,"Bokra area, Syed Karim, Paktia, Afghanistan","33.706199,69.383107",,,"Bokra area, Syed Karim, Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,US strike,0,0,0,-,Taliban,-,Base,1,1,11,11,0,0,0,0,2,2,,,402
AFG407,Afghanistan ,10-11-2017,Trump,Wach Ghrak area,Ahmadabad,Paktia,"Wach Ghrak area, Ahmadabad, Paktia, Afghanistan","33.706199,69.383107",,,"Wach Ghrak area, Ahmadabad, Paktia, Afghanistan","33.706199,69.383107",33.706199,69.383107,US strike,0,0,0,-,-,-,-,1,1,4,4,0,0,0,0,3,3,,,403
AFG408,Afghanistan ,10-12-2017,Trump,Unknown,Unknown,Kunar,"Unknown, Unknown, Kunar, Afghanistan","34.846589,71.097316",,,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,US strike,1,0,0,-,-,Evening,-,1,1,0,20,0,0,0,0,0,0,,,405
AFG409,Afghanistan ,10-16-2017,Trump,Unknown,Jaji Maydan,Paktia,"Unknown, Jaji Maydan, Paktia, Afghanistan","33.638947,70.121765",,,"Jaji Maydan, Paktia, Afghanistan","33.638947,70.121765",33.638947,70.121765,US strike,0,1,1,CT,-,-,-,2,2,0,0,0,0,0,0,0,0,,,406
AFG410,Afghanistan ,10-19-2017,Trump,Unknown,Maiwand,Kandahar,"Unknown, Maiwand, Kandahar, Afghanistan","31.499713,65.000853",,,"Maiwand, Kandahar, Afghanistan","31.499713,65.000853",31.499713,65.000853,US strike,1,1,1,CT,-,-,-,1,1,0,0,0,0,0,0,0,0,,,407
AFG411,Afghanistan ,10-20-2017,Trump,Mamand,Achin,Nangarhar,"Mamand, Achin, Nangarhar, Afghanistan","34.215777,71.026004",,,"Mamand, Achin, Nangarhar, Afghanistan","34.215777,71.026004",34.215777,71.026004,US strike,1,0,0,-,IS-K,-,-,1,2,10,10,0,0,0,0,0,0,,,408
AFG412,Afghanistan ,11-04-2017,Trump,Unknown,Chardara,Kunduz,"Unknown, Chardara, Kunduz, Afghanistan","36.694511,68.801574",,,"Chardara, Kunduz, Afghanistan","36.694511,68.801574",36.694511,68.801574,US strike,0,0,0,-,-,Morning,-,1,1,10,80,10,55,0,0,0,10,,,409
AFG413,Afghanistan ,11-04-2017,Trump,Unknown,Achin,Nangarhar,"Unknown, Achin, Nangarhar, Afghanistan","34.08218,70.667034",,,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,1,0,0,-,IS-K,Evening,-,1,1,15,15,0,0,0,0,0,0,,,410
AFG414,Afghanistan ,11-05-2017,Trump,Kohsin,Sayed Karam,Paktia,"Kohsin, Sayed Karam, Paktia, Afghanistan","33.688121,69.526123",,,"Kohsin, Sayed Karam, Paktia, Afghanistan","33.688121,69.526123",33.688121,69.526123,US strike,1,0,0,-,Taliban,Early morning,-,1,1,4,4,0,0,0,0,7,7,,,411
AFG415,Afghanistan ,11-05-2017,Trump,Unknown,Sayed Karam,Paktia,"Unknown, Sayed Karam, Paktia, Afghanistan","33.688121,69.526123",,,"Sayed Karam, Paktia, Afghanistan","33.688121,69.526123",33.688121,69.526123,US strike,1,0,0,-,-,-,-,1,1,4,4,0,0,0,0,0,0,,,412
AFG416,Afghanistan ,11-13-2017,Trump,Mamand Dara,Achin,Nangarhar,"Mamand Dara, Achin, Nangarhar, Afghanistan","34.215777,71.026004",,,"Mamand Dara, Achin, Nangarhar, Afghanistan","34.215777,71.026004",34.215777,71.026004,US strike,1,0,0,-,IS-K,-,-,1,1,4,4,0,0,0,0,0,0,,,413
AFG417,Afghanistan ,11-14-2017,Trump,Camp Khalid area,Sangin,Helmand,"Camp Khalid area, Sangin, Helmand, Afghanistan","32.071099,64.852586",,,"Camp Khalid area, Sangin, Helmand, Afghanistan","32.071099,64.852586",32.071099,64.852586,US strike,0,0,0,-,Taliban,-,Vehicle,1,1,6,6,0,6,0,0,0,0,,,414
AFG418,Afghanistan ,11-19-2017,Trump,Unknown,Unknown,Helmand,"Unknown, Unknown, Helmand, Afghanistan","31.363647,63.958611",,,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,US strike,0,1,1,-,-,-,Drug labs,8,8,0,0,0,0,0,0,0,0,,,415
AFG419,Afghanistan ,11-21-2017,Trump,Unknown,Unknown,Helmand,"Unknown, Unknown, Helmand, Afghanistan","31.363647,63.958611",,,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,US strike,0,1,1,-,-,Night and morning,Narcotics market,8,8,0,44,0,0,0,0,0,0,,,416
AFG420,Afghanistan ,11-27-2017,Trump,Sala Kas,Haska Mena,Nangarhar,"Sala Kas, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",,,"Sala Kas, Haska Mena, Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,US strike,1,0,0,-,-,-,Hideout,1,1,7,7,0,0,0,0,0,0,,,417
AFG421,Afghanistan ,11-28-2017,Trump,Unknown,Azra,Logar,"Unknown, Azra, Logar, Afghanistan","34.014551,69.192391",,,"Azra, Logar, Afghanistan","34.014551,69.192391",34.014551,69.192391,US strike,0,0,0,-,-,13:00,Gathering,1,1,7,7,0,0,0,0,0,0,,,421
AFG422,Afghanistan ,11-29-2017,Trump,Mamand Margha,Achin,Nangarhar,"Mamand Margha, Achin, Nangarhar, Afghanistan","34.08218,70.667034",,,"Mamand Margha, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,1,0,0,-,-,-,-,1,2,8,8,0,0,0,0,0,0,,,418
AFG423,Afghanistan ,12-01-2017,Trump,Wazir Tangi,Khogyani,Nangarhar,"Wazir Tangi, Khogyani, Nangarhar, Afghanistan","34.195889,70.158546",,,"Wazir Tangi, Khogyani, Nangarhar, Afghanistan","34.195889,70.158546",34.195889,70.158546,US strike,1,0,0,-,-,-,Compound/Hideout,1,1,4,4,0,0,0,0,8,8,,,419
AFG424,Afghanistan ,12-01-2017,Trump,Unknown,Musa Qala,Helmand,"Unknown, Musa Qala, Helmand, Afghanistan","32.311872,64.811083",,,"Musa Qala, Helmand, Afghanistan","32.311872,64.811083",32.311872,64.811083,US strike,0,1,1,-,Taliban,-,Vehicle,1,1,5,5,0,0,0,0,0,0,,,422
AFG425,Afghanistan ,12-02-2017,Trump,Unknown,Achin,Nangarhar,"Unknown, Achin, Nangarhar, Afghanistan","34.08218,70.667034",,,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,1,0,0,-,-,-,-,1,1,8,8,0,0,0,0,0,0,,,420
AFG426,Afghanistan ,12-03-2017,Trump,Peshogan and Abdul Khel äó†areas,Achin,Nangarhar,"Peshogan and Abdul Khel äó†areas, Achin, Nangarhar, Afghanistan","34.08218,70.667034",,,"Peshogan and Abdul Khel äó†areas, Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,1,0,0,-,-,-,-,2,2,8,8,0,0,0,0,0,0,,,421
AFG427,Afghanistan ,12-04-2017,Trump,Unknown,Between Musa Qala and Greskh,Helmand,"Unknown, Between Musa Qala and Greskh, Helmand, Afghanistan","32.311872,64.811083",,,"Between Musa Qala and Greskh, Helmand, Afghanistan","32.311872,64.811083",32.311872,64.811083,US strike,0,0,0,-,Taliban,Late,-,1,1,6,6,0,0,0,0,0,0,,,422
AFG428,Afghanistan ,12-05-2017,Trump,Unknown,Achin,Nangarhar,"Unknown, Achin, Nangarhar, Afghanistan","34.08218,70.667034",,,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,1,0,0,-,ISIS,-,Hideout,1,1,25,25,0,0,0,0,0,0,,,423
AFG429,Afghanistan ,12-07-2017,Trump,Unknown,Unknown,Helmand,"Unknown, Unknown, Helmand, Afghanistan","31.363647,63.958611",,,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,US strike,0,1,1,-,Taliban,-,"""Taliban narcotics production facilities""",3,3,0,0,0,0,0,0,0,0,,,424
AFG430,Afghanistan ,12-08-2017,Trump,Unknown,Unknown,Helmand,"Unknown, Unknown, Helmand, Afghanistan","31.363647,63.958611",,,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,US strike (HIMARS),0,1,1,-,Taliban,-,"""Taliban narcotics production facilities""",1,1,0,0,0,0,0,0,0,0,,,425
AFG431,Afghanistan ,12-09-2017,Trump,Zabzak,Tarin Kot,Uruzgan,"Zabzak, Tarin Kot, Uruzgan, Afghanistan","32.666404,65.903629",,,"Zabzak, Tarin Kot, Uruzgan, Afghanistan","32.666404,65.903629",32.666404,65.903629,US strike,0,0,0,-,Taliban,-,-,1,1,8,8,0,0,0,0,3,3,,,426
AFG432,Afghanistan ,12-28-2017,Trump,Unknown,Unknown,Nangarhar,"Unknown, Unknown, Nangarhar, Afghanistan","34.171831,70.621679",,,"Nangarhar, Afghanistan","34.171831,70.621679",34.171831,70.621679,US strike,1,0,0,-,ISIS,-,-,1,1,8,8,0,0,0,0,3,3,,,427
AFG433,Afghanistan ,12-30-2017,Trump,Kas,Deh Bala,Nangarhar,"Kas, Deh Bala, Nangarhar, Afghanistan","34.092630,70.469224",,,"Kas, Deh Bala, Nangarhar, Afghanistan","34.092630,70.469224",34.092630,70.469224,US strike,1,0,0,-,ISIS,-,Men with horses loaded with weapons,1,1,3,3,0,0,0,0,0,0,,,428
AFG434,Afghanistan ,01-11-2018,Trump,Unknown,Achin,Nangarhar,"Unknown, Achin, Nangarhar, Afghanistan","34.08218,70.667034",,,"Achin, Nangarhar, Afghanistan","34.08218,70.667034",34.08218,0.667034,US strike,0,0,0,-,-,-,-,1,1,8,13,0,0,0,0,0,0,,,429
AFG435,Afghanistan ,01-14-2018,Trump,Unknown,Want Waigal,Nuristan,"Unknown, Want Waigal, Nuristan, Afghanistan","35.050080,70.908540",,,"Want Waigal, Nuristan, Afghanistan","35.050080,70.908540",35.050080,70.908540,US strike,1,0,0,-,ISIS,Night,Hideout,1,1,3,3,0,0,0,0,0,0,,,430
AFG436,Afghanistan ,01-20-2018,Trump,Unknown,Barmal,Paktika,"Unknown, Barmal, Paktika, Afghanistan","32.715659,69.281793",,,"Barmal, Paktika, Afghanistan","32.715659,69.281793",32.715659,69.281793,US strike,0,0,0,-,Taliban,Night,Hideout,1,1,14,14,0,0,0,0,0,0,,,431
AFG437,Afghanistan ,01-20-2018,Trump,Unknown,Nika,Paktika,"Unknown, Nika, Paktika, Afghanistan","33.200382,69.311592",,,"Nika, Paktika, Afghanistan","33.200382,69.311592",33.200382,69.311592,US strike,0,0,0,-,Taliban,Night,Hideout,1,1,50,50,0,0,0,0,0,0,,,432
AFG438,Afghanistan ,01-27-2018,Trump,Unknown,Barmal,Paktika,"Unknown, Barmal, Paktika, Afghanistan","32.715659,69.281793",,,"Barmal, Paktika, Afghanistan","32.715659,69.281793",32.715659,69.281793,US strike,0,1,1,-,TTP,-,-,1,1,1,1,0,0,0,0,0,0,,,438
AFG439,Afghanistan ,01-30-2018,Trump,Attal,Andar,Ghazni,"Attal, Andar, Ghazni, Afghanistan","33.263079,68.572411",,,"Attal, Andar, Ghazni, Afghanistan","33.263079,68.572411",33.263079,68.572411,US strike,1,0,0,-,Taliban,Afternoon,Meeting,1,2,26,26,0,0,0,0,20,22,,,433
AFG440,Afghanistan ,02-02-2018,Trump,Unknown,Unknown,Helmand,"Unknown, Unknown, Helmand, Afghanistan","31.363647,63.958611",,,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,US strike,0,1,1,-,Taliban,-,"""Taliban narcotics factory""",1,1,0,0,0,0,0,0,0,0,,,434
AFG441,Afghanistan ,02-04-2018,Trump,Unknown,Unknown,Badakhshan,"Unknown, Unknown, Badakhshan, Afghanistan","36.734772,70.811995",,,"Badakhshan, Afghanistan","36.734772,70.811995",36.734772,70.811995,US strike,0,1,1,-,Taliban,-,"""Taliban training camp""",1,1,0,0,0,0,0,0,0,0,,,435
AFG442,Afghanistan ,02-04-2018,Trump,Unknown,Unknown,Badakhshan,"Unknown, Unknown, Badakhshan, Afghanistan","36.734772,70.811995",,,"Badakhshan, Afghanistan","36.734772,70.811995",36.734772,70.811995,US strike,0,1,1,-,Taliban,-,"""Taliban training camp""",1,1,0,0,0,0,0,0,0,0,,,436
AFG443,Afghanistan ,02-16-2018,Trump,Degal,Chapa Dara,Kunar,"Degal, Chapa Dara, Kunar, Afghanistan","34.920175,70.764423",,,"Degal, Chapa Dara, Kunar, Afghanistan","34.920175,70.764423",34.920175,70.764423,US strike,1,0,0,-,ISIS,Late,-,1,1,7,7,0,0,0,0,0,0,,,437
AFG444,Afghanistan ,02-22-2018,Trump,Unknown,Barmal,Paktika,"Unknown, Barmal, Paktika, Afghanistan","32.715659,69.281793",,,"Barmal, Paktika, Afghanistan","32.715659,69.281793",32.715659,69.281793,US strike,0,1,1,-,TTP,-,Vehicle,1,1,1,1,0,0,0,0,0,0,,,439
AFG445,Afghanistan ,03-07-2018,Trump,Unknown,Unknown,Kunar,"Unknown, Unknown, Kunar, Afghanistan","34.846589,71.097316",,,"Kunar, Afghanistan","34.846589,71.097316",34.846589,71.097316,US strike,1,0,0,-,TTP,-,Training camp,1,1,12,21,0,1,0,1,0,0,,,440
AFG446,Afghanistan ,03-08-2018,Trump,Unknown,Unknown,Helmand,"Unknown, Unknown, Helmand, Afghanistan","31.363647,63.958611",,,"Helmand, Afghanistan","31.363647,63.958611",31.363647,63.958611,US strike,0,1,1,-,Taliban,-,"""Taliban narcotics production facility""",1,1,0,0,0,0,0,0,0,0,,,442
